Date,Month,Year,month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,Neighborhood
2019-06,06,2019,201906,98166,"seattle, wa",,599950,-0.1167,-0.2482,43,-0.0851,0.1622,35,0.186440678,0.25,24,-0.5,-0.3333,0,,,12,0.5,0,31,-0.0606,0.24,316,-0.0046,-0.0185,2240,-0.1093,-0.2329,1031369.286,-0.0512,-0.3449,74,-0.075,0.1935,0.720930233,0.0188,0.0453,Mount Baker
2019-06,06,2019,201906,98105,"seattle, wa",,1275000,0.2879,0.0944,48,0.0435,0.7143,34,0.152542373,0.888888889,36,0,0.125,0,,,20,1.5,4,26,-0.1034,-0.037,546.0448642,-0.0466,0.0031,2520,0.0588,0.0957,1496651.397,0.0096,-0.2015,74,-0.0133,0.3455,0.541666667,-0.0888,-0.4226,Laurelhurst
2019-06,06,2019,201906,98101,"seattle, wa",,798000,0,-0.3857,63,-0.0455,0.0328,63,0.235294118,-0.125,20,0.25,0,0,,,16,-0.4286,0.3333,48,0.0435,0.1163,820.4334365,0.007,-0.3204,981,-0.0101,-0.1432,1384270.575,-0.035,-0.2009,111,-0.0089,0.0673,0.761904762,0.0649,0.057,Downtown
2019-06,06,2019,201906,98107,"seattle, wa",,725000,0,-0.0938,71,0.0441,1.6296,30,0.071428571,1,44,-0.2143,0,0,,,32,0.3333,3,37,-0.2292,0.3704,523.0461538,-0.0373,-0.0898,1410,0.0406,-0.0408,757665.1099,0.0221,-0.1014,108,-0.069,1,0.521126761,-0.1848,-0.4789,Ballard
2019-06,06,2019,201906,98104,"seattle, wa",,649950,0.0031,-0.1678,48,0.0909,1.5263,93,0.512195122,0.430769231,4,-0.5,-0.6667,0,,,8,1,,16,0.1429,0.3333,803.6977492,0.0027,-0.1099,871,0.0104,0.0104,751197.7551,-0.005,-0.1824,64,0.1034,1.0645,0.333333333,0.0152,-0.2982,Pioneer Square
2019-06,06,2019,201906,98198,"seattle, wa",,449000,-0.0011,-0.0929,72,0.0746,0.1429,35,-0.166666667,0.666666667,36,-0.25,-0.4706,0,,,24,1,0,47,-0.0208,-0.1296,260.8695652,-0.0239,-0.0161,1740,0,-0.1471,563169.2857,-0.0879,0.0263,119,0.0348,0.0171,0.652777778,-0.0636,-0.2044,Mount Baker
2019-06,06,2019,201906,98155,"seattle, wa",*,679950,-0.0174,0.0543,89,0.0854,1.5429,42,0.35483871,,52,-0.1333,-0.1333,0,,,44,-0.1538,4.5,44,0.0233,-0.3529,349.6503497,-0.0042,0.0174,1774,-0.0185,0.0284,800961.7938,-0.02,0.1263,133,0.064,0.2913,0.494382022,-0.03,-1.4485,Mount Baker
2019-06,06,2019,201906,98119,"seattle, wa",,874500,-0.0283,-0.1237,75,0.1364,1.0833,31,0.107142857,0.9375,40,-0.1667,0.25,0,,,24,-0.25,5,41,0.1081,0.7083,571.3571429,-0.0292,-0.0155,1560,-0.0032,-0.2161,1074089.021,-0.0668,-0.2177,116,0.1262,0.9333,0.546666667,-0.0139,-0.12,Columbia City
2019-06,06,2019,201906,98112,"seattle, wa",,1300000,-0.1182,0,67,0.0806,0.4565,30,-0.076923077,0.875,48,0.5,-0.25,0,,,24,1,2,31,0.069,-0.0606,605.4131054,0.008,0.0623,2568,-0.0364,0.1117,1965584.978,-0.0753,-0.0206,98,0.0769,0.2405,0.462686567,-0.0051,-0.2547,Madrona
2019-06,06,2019,201906,98168,"seattle, wa",,449955,-0.0164,-0.0424,47,0.2051,0.1463,33,0.1,0.137931034,32,-0.2,-0.2,0,,,16,0.3333,0,21,-0.3226,-0.3,250,0.0029,-0.0124,1800,-0.027,-0.0426,467297.9153,-0.005,-0.0422,68,-0.0286,-0.0423,0.446808511,-0.3481,-0.2849,Mount Baker
2019-06,06,2019,201906,98121,"seattle, wa",,745000,-0.0368,-0.0053,90,0.0976,0.3846,43,0.023809524,0.954545455,32,-0.2727,-0.4667,0,,,32,0.6,0.3333,56,0.0566,1.6667,836.2573099,-1.00E-04,0.0218,1003,-0.003,0.0351,1071473.86,-0.0431,-0.1022,146,0.0815,0.6977,0.622222222,-0.0241,0.2991,Belltown
2019-06,06,2019,201906,98144,"seattle, wa",,775000,0.0403,-0.0064,83,0.169,0.6939,35,0.206896552,0.296296296,48,0,0.0909,0,,,28,0.1667,0.75,39,0.0833,0.1818,463.0177515,-0.0324,-0.0542,1879,0.1141,0.0556,1278352.064,-0.059,0.008,122,0.1402,0.4878,0.469879518,-0.0372,-0.2036,Mount Baker
2019-06,06,2019,201906,98177,"seattle, wa",,1099999,0.0476,0.1168,59,0.3111,0.9667,29,0.094339623,0.074074074,44,0.1,0.375,0,,,20,0.25,0.6667,30,0.1111,0.1538,375.0498195,-0.0127,-0.0936,2830,0.0107,-0.039,1444860.847,-0.0449,-0.1261,89,0.2361,0.5893,0.508474576,-0.0915,-0.3582,Mount Baker
2019-06,06,2019,201906,98118,"seattle, wa",,600000,-0.0196,-0.0769,101,0.0978,0.7414,35,0.228070175,0.296296296,60,0.0714,0.1538,0,,,48,-0.0769,2,43,-0.0227,0.3438,395.4492462,0.0228,0.0427,1720,-0.0492,-0.0947,881540.9652,-0.0398,0.0612,144,0.0588,0.6,0.425742574,-0.0525,-0.126,Columbia City
2019-06,06,2019,201906,98108,"seattle, wa",,577000,-0.0069,-0.1122,67,0.2182,0.9143,28,-0.188405797,1.545454545,28,-0.5,-0.3,0,,,32,0.6,3,28,0.2727,0,372.0930233,-0.0069,-0.0063,1510,0.0134,-0.117,623549.4865,0.034,-0.0439,95,0.2338,0.5079,0.417910448,0.0179,-0.3821,Ballard
2019-06,06,2019,201906,98188,"seattle, wa",,379950,-0.0619,-0.0932,13,0,-0.6176,27,-0.205882353,0.227272727,16,,-0.6,0,,,4,,-0.5,16,0.0667,-0.3043,248.3781279,-0.0589,0.0965,1310,0.0234,-0.1704,394377.7222,-0.1156,-0.0948,29,0.0357,-0.4912,1.230769231,0.0769,0.5543,Mount Baker
2019-06,06,2019,201906,98117,"seattle, wa",,764950,0.0486,-0.0426,68,0.1333,0.5814,27,0.6875,0.588235294,64,-0.1579,0.0667,0,,,48,1,3,51,-0.1053,0.1333,460.9574468,0.0205,-0.0017,1710,0.0823,-0.114,863743.7439,0.0486,-0.047,119,0.0171,0.3523,0.75,-0.2,-0.2965,Alki Beach
2019-06,06,2019,201906,98115,"seattle, wa",,810000,0.0157,-0.0743,99,0.5,1.0204,23,-0.021276596,0.352941176,100,0.25,0.4706,0,,,48,0.7143,3,52,0.0196,0.0612,456.6826923,-0.0583,0.0185,1870,0.1465,-0.065,929067.5081,0.0251,-0.0803,151,0.2906,0.5408,0.525252525,-0.2475,-0.4747,Madrona
2019-06,06,2019,201906,98109,"seattle, wa",,609000,-0.0484,-0.16,99,0.2375,1.3571,36,-0.1,0.565217391,40,-0.2308,-0.0909,0,,,52,0.625,3.3333,20,-0.2308,-0.375,627.9904306,0.011,-0.1036,981,-0.0531,-0.1082,966808.735,0.0011,-0.3058,119,0.1226,0.6081,0.202020202,-0.123,-0.5599,Queen Anne
2019-06,06,2019,201906,98103,"seattle, wa",,750000,-0.0347,-0.0323,103,0.0842,1.0196,24,-0.111111111,1.181818182,76,0,-0.24,0,,,32,-0.3846,3,76,0.3103,0.2258,530,-0.0078,0.0089,1418,-0.0063,-0.0968,823085.5248,-0.0254,-0.0602,179,0.1699,0.5841,0.737864078,0.1273,-0.4778,Greenlake
2019-06,06,2019,201906,98125,"seattle, wa",,649950,-0.0399,-0.0152,73,0.3273,1.2121,24,0.142857143,1.4,56,0.4,-0.0667,0,,,40,0.25,1,35,0.129,0.0294,380.8305344,-0.0265,-0.0688,1640,-0.0493,0.0705,750019.4304,-0.065,-0.0461,108,0.2558,0.6119,0.479452055,-0.0842,-0.5509,Northgate
2019-06,06,2019,201906,98122,"seattle, wa",,779950,0.0476,-0.0715,75,0.087,1.5862,29,0.01754386,0.705882353,60,0.25,0.5,0,,,36,1.25,3.5,41,-0.0465,0.2813,613.6339381,-0.0199,0.0642,1323,0.0046,-0.1883,893082.6264,0.0024,-0.1677,116,0.0357,0.9016,0.546666667,-0.0765,-0.5568,Belltown
2019-06,06,2019,201906,98136,"seattle, wa",,669950,-0.0643,-0.1625,28,-0.0345,0.12,32,0.015873016,1,28,1.3333,-0.2222,0,,,12,0.5,0.5,27,0.0385,0.1739,434.2105263,-0.0446,0.068,1760,-0.0833,-0.1698,930195.4545,0.0222,-0.0014,55,0,0.1458,0.964285714,0.0677,0.0443,Northgate
2019-06,06,2019,201906,98178,"seattle, wa",,550000,-0.0264,0.0476,55,0.1224,0.3095,33,0.03125,0.375,40,1,0,0,,,20,0.6667,0.25,27,0.08,-0.1,281.0650888,-0.0056,0.0413,2160,0.0696,0.0854,590998.8529,-0.0049,0.0391,82,0.1081,0.1389,0.490909091,-0.0193,-0.2234,Mount Baker
2019-06,06,2019,201906,98133,"seattle, wa",,599950,8.00E-04,0.0028,85,0.0897,0.8889,29,0.01754386,0.45,68,0,0,0,,,44,0,1.75,56,0.2444,0.12,384.9206349,0.0012,0.0176,1490,0.0276,-0.057,622178.7706,5.00E-04,0.0021,141,0.1463,0.4842,0.658823529,0.0819,-0.4523,Northgate
2019-06,06,2019,201906,98199,"seattle, wa",,1125000,0.1057,-0.0209,93,0.3286,1.2143,31,0.016393443,0.347826087,56,-0.1765,0.5556,0,,,32,-0.2727,1,34,-0.1707,0.1333,476.1904762,-0.018,-0.0206,2400,0.0458,-0.0514,1365347.316,0.0515,-0.1691,127,0.1441,0.7639,0.365591398,-0.2201,-0.3487,Magnolia
2019-06,06,2019,201906,98106,"seattle, wa",,610000,-0.0504,0.0252,79,0.1286,1.5484,35,0.111111111,0.944444444,52,0.1818,0.3,4,,,32,0.3333,1,40,-0.1304,0.2121,364.0625,-0.0088,-0.0097,1720,-0.0426,0.1026,616907.3978,-0.05,0.071,119,0.0259,0.8594,0.506329114,-0.1508,-0.5582,Laurelhurst
2019-06,06,2019,201906,98102,"seattle, wa",,674950,3.00E-04,-0.3077,95,0.092,1.0213,31,0.107142857,0.409090909,56,0.0769,-0.125,0,,,32,0.3333,0.6,40,0.0256,0.3333,667.0951157,-0.0414,0.0369,1010,0.0593,-0.3058,1044904.167,0.0726,-0.1649,135,0.0714,0.7532,0.421052632,-0.0272,-0.2172,Capital Hill
2019-06,06,2019,201906,98146,"seattle, wa",,559000,0.0219,-0.1252,48,0.0909,0.2973,35,-0.04109589,0.590909091,28,-0.125,-0.3636,0,,,20,-0.375,0.25,30,-0.0909,-0.0909,318.3575978,0.0064,0.067,2060,0.0404,-0.1082,756739.5968,0.0984,-4.00E-04,78,0.013,0.1143,0.625,-0.125,-0.2669,Mount Baker
2019-05,05,2019,201905,98104,"seattle, wa",,647950,-0.0485,-0.1935,44,0.1579,1.3158,61.5,0.835820896,0.28125,8,-0.3333,0,0,,,4,-0.5,,14,-0.0667,-0.125,801.5155413,-0.1027,-0.112,862,0.0551,-0.1453,754983.3715,-0.0504,-0.302,58,0.0943,0.6571,0.318181818,-0.0766,-0.5239,Pioneer Square
2019-05,05,2019,201905,98146,"seattle, wa",,547000,-0.0472,-0.0806,44,0.1579,0.3333,36.5,0.403846154,1.027777778,32,0.3333,-0.2,0,,,32,1,3,33,0,0,316.3265306,-0.0011,0.07,1980,-0.0571,-0.1029,688943.309,-0.1255,0.0184,77,0.0845,0.1667,0.75,-0.1184,-0.25,Mount Baker
2019-05,05,2019,201905,98125,"seattle, wa",,676975,0.0048,0.0243,55,0.4474,2.0556,21,0.2,0.235294118,40,-0.1667,0.25,0,,,32,1.6667,7,31,0.1071,-0.0882,391.1890963,0.0252,0.0434,1725,-0.025,0.0147,802190.7949,0.0067,0.0207,86,0.303,0.6538,0.563636364,-0.1732,-1.3253,Northgate
2019-05,05,2019,201905,98112,"seattle, wa",,1474250,-0.0163,-0.0928,62,0.2157,1.48,32.5,0.015625,0.382978723,32,0.1429,0,0,,,12,0,2,29,0.3182,-0.0938,600.6240409,-0.0297,-0.0202,2665,-0.0162,-0.0633,2125725.101,0.0109,-0.078,91,0.2466,0.5965,0.467741935,0.0364,-0.8123,Madrona
2019-05,05,2019,201905,98108,"seattle, wa",,581000,-0.0486,-0.1328,55,0.25,1.619,34.5,0.232142857,0.769230769,56,1,1,0,,,20,0.25,,22,-0.3333,0,374.6824323,-0.0428,0.042,1490,-0.0418,-0.2379,603049.9918,-0.004,-0.093,77,0,0.7907,0.4,-0.35,-0.6476,Ballard
2019-05,05,2019,201905,98116,"seattle, wa",,784250,-0.003,-0.0986,56,0.4,1.3333,17.5,-0.102564103,0.060606061,40,0,0.25,0,,,24,1,2,45,0.125,0.2857,486.8727876,-0.0159,-0.0154,1850,-0.0142,-0.0513,1027977.822,-0.0036,-0.0678,101,0.2625,0.7119,0.803571429,-0.1964,-0.6548,Alki Beach
2019-05,05,2019,201905,98177,"seattle, wa",,1050000,-0.0464,-0.0667,45,0.2857,0.7308,26.5,0.039215686,0.261904762,40,1,0.25,0,,,16,1,3,27,0.5,0.1739,379.861355,-0.0659,-0.122,2800,0.0877,-0.0643,1512746.237,0.0511,-0.1993,72,0.3585,0.4694,0.6,0.0857,-0.2846,Mount Baker
2019-05,05,2019,201905,98136,"seattle, wa",,716000,0.0127,-0.0239,29,0,0.7059,31.5,0.235294118,1.52,12,-0.5,-0.5,0,,,8,1,1,26,0,-0.037,454.4639269,0.0347,0.0171,1920,0.0492,-0.0129,910000.663,0.0952,-0.0263,55,0,0.25,0.896551724,0,-0.6917,Northgate
2019-05,05,2019,201905,98188,"seattle, wa",,405000,-0.0468,-0.0742,13,-0.0714,-0.4091,34,0.0625,0.545454545,0,-1,-1,0,,,0,,-1,15,-0.1667,0,263.9163916,0.0043,0.182,1280,-0.0657,-0.3043,445917.7677,-0.119,0.034,28,-0.125,-0.2432,1.153846154,-0.1319,0.472,Mount Baker
2019-05,05,2019,201905,98198,"seattle, wa",*,449475,-0.0536,-0.0229,67,0.0984,0.2182,42,0.333333333,,48,0.2,-0.1429,0,-1,,12,0,-0.25,48,0.0909,0.0909,267.2635447,0.039,0.0255,1740,-0.075,-0.0845,617466.5594,0.0017,0.1265,115,0.0952,0.1616,0.71641791,-0.0049,-0.0836,Mount Baker
2019-05,05,2019,201905,98168,"seattle, wa",,457450,0.0108,0.0166,39,-0.025,-0.0488,30,0.052631579,0.538461538,40,0.1111,0,0,-1,,12,0,0,31,-0.1389,0.069,249.2681213,-0.0179,0.0039,1850,-0.0062,-0.0186,469647.3533,0.0503,0.0144,70,-0.0789,0,0.794871795,-0.1051,0.0876,Mount Baker
2019-05,05,2019,201905,98144,"seattle, wa",,744975,0.0205,-0.048,71,0.2034,0.8205,29,0.288888889,0.208333333,48,0.0909,0.3333,0,,,24,0.2,2,36,-0.0526,-0.1628,478.5331812,-0.033,-0.0802,1686.5,0.0221,-0.0021,1358541.724,0.0286,4.00E-04,107,0.1031,0.3049,0.507042254,-0.137,-0.5955,Mount Baker
2019-05,05,2019,201905,98105,"seattle, wa",,990000,0.0714,-0.1767,46,0.2105,1,29.5,0.053571429,1.185185185,36,0.2857,0,0,,,8,-0.3333,,29,0.0741,0.2609,572.7621038,0.0715,0.1423,2380,0.0917,-0.0916,1482410.092,0.1394,-0.212,75,0.1538,0.6304,0.630434783,-0.0801,-0.3696,Laurelhurst
2019-05,05,2019,201905,98106,"seattle, wa",,642400,0.0328,0.127,70,0.3725,1.9167,31.5,0.369565217,1.333333333,44,0.1,0.2222,0,,,24,1,0.5,46,0.0455,0.4839,367.2989003,-0.0175,-0.039,1796.5,0.0502,0.1804,649364.8734,0.0285,0.0859,116,0.2211,1.1091,0.657142857,-0.2056,-0.6345,Laurelhurst
2019-05,05,2019,201905,98109,"seattle, wa",,639950,0.0741,-0.2372,80,0.1111,1.2222,40,0.290322581,0.777777778,52,0.625,0.3,0,,,32,1,7,26,0.04,-0.2353,621.1748816,-0.0217,-0.0256,1036,0.1084,-0.3414,965764.3897,0.1647,-0.3988,106,0.0928,0.5143,0.325,-0.0222,-0.6194,Queen Anne
2019-05,05,2019,201905,98107,"seattle, wa",,725000,-0.0239,-0.1738,68,0.1333,2.2381,28,0.244444444,0.866666667,56,0,0.4,0,,,24,0.2,2,48,0.1429,1.1818,543.3355809,-0.0191,-0.053,1355,-0.0181,-0.125,741291.6623,-0.084,-0.1793,116,0.1373,1.6977,0.705882353,0.0059,-0.3417,Ballard
2019-05,05,2019,201905,98199,"seattle, wa",,1017500,0.0233,-0.3102,70,0.3462,0.8919,30.5,0.070175439,0,68,0.5455,0.4167,0,,,44,4.5,2.6667,41,0.0789,0.2059,484.9214984,-0.0258,-0.0512,2295,0.0066,-0.2234,1298487.182,0.0271,-0.3019,111,0.2333,0.5634,0.585714286,-0.1451,-0.3332,Magnolia
2019-05,05,2019,201905,98102,"seattle, wa",,674750,0.0047,-0.4081,87,0.4262,1.5588,28,0.037037037,0.333333333,52,0.1818,0.1818,0,,,24,0.2,2,39,-0.0714,-0.1136,695.9134615,0.0221,0.0109,953.5,-0.0876,-0.3792,974152.1312,-0.0492,-0.3227,126,0.2233,0.6154,0.448275862,-0.2402,-0.8458,Capital Hill
2019-05,05,2019,201905,98118,"seattle, wa",*,612000,-0.021,,92,0.3529,,28.5,0,,56,0.1667,0.4,0,,,52,3.3333,1.6,44,0.6296,0.2571,386.6477273,0.0288,-0.0528,1809,-0.0192,0.071,918103.7616,-0.0203,0.2507,136,0.4316,0.7895,0.47826087,0.0812,-0.3754,Columbia City
2019-05,05,2019,201905,98126,"seattle, wa",,640000,-0.0493,-0.0725,51,-0.0893,0.5938,32,0.163636364,1,32,-0.3333,-0.2,0,,,20,0.25,0.25,48,0.1429,-0.0204,413.4004886,0.0336,0.0447,1580,-0.083,-0.1436,712240.1938,-0.0085,-0.0546,99,0.0102,0.2222,0.941176471,0.1912,-0.5901,Northgate
2019-05,05,2019,201905,98155,"seattle, wa",*,692000,-0.0412,,82,0.2239,,31,0.016393443,,60,0.1538,0.6667,0,,,52,1.1667,12,43,-0.0444,-0.3065,351.1218705,-0.0256,0.0107,1807.5,0.0423,0.0418,817325.5264,-0.0405,-0.0057,125,0.1161,0.4368,0.524390244,-0.1473,-1.9556,Mount Baker
2019-05,05,2019,201905,98122,"seattle, wa",,744500,-0.0033,-0.0693,69,0.1311,1.5556,28.5,0.266666667,0.9,48,-0.25,0.2,0,,,16,0,3,43,0.3438,0.3438,626.1182101,0.0199,0.0063,1317,0.0822,-0.2307,890976.5165,-0.0236,-0.2314,112,0.2043,0.8983,0.623188406,0.0986,-0.562,Belltown
2019-05,05,2019,201905,98117,"seattle, wa",,729475,0.0743,-0.1577,60,0.1765,0.7143,16,-0.085714286,-0.058823529,76,0.2667,0.4615,0,,,24,2,0.5,57,0.0364,0.2391,451.7169252,-0.0065,-0.0095,1580,0.0347,-0.1918,823693.8905,0.0196,-0.1252,117,0.1038,0.4444,0.95,-0.1284,-0.3643,Alki Beach
2019-05,05,2019,201905,98148,"seattle, wa",,482472.5,-0.0841,0.0432,16,0.4545,0.4545,33.5,-0.785942492,0.763157895,8,1,-0.3333,0,,,4,,,15,0,-0.6591,270.9316038,0.0508,0.0379,1673,-0.2476,-0.0843,470116.4375,-0.0834,0.0266,31,0.1923,-0.4364,0.9375,-0.4261,-3.0625,Mount Baker
2019-05,05,2019,201905,98178,"seattle, wa",,564900,-0.0459,0.0709,49,0.1136,0.4412,32,0.185185185,0.488372093,20,-0.4444,-0.5,0,,,12,0,0.5,25,0.6667,0,282.6603866,-0.0312,0.0473,2019.5,-0.0109,0.033,593915.9364,-0.0346,0.0605,74,0.2542,0.2542,0.510204082,0.1693,-0.2251,Mount Baker
2019-05,05,2019,201905,98166,"seattle, wa",,679250,-0.1124,0.0138,47,0.3824,0.6207,29.5,-0.032786885,0.035087719,48,2,0.5,0,,,8,0,0,33,0.2692,0.5714,317.4444444,-0.0328,-0.005,2515,-0.1371,-0.1498,1086976.222,-0.1414,0.0795,80,0.3333,0.6,0.70212766,-0.0626,-0.022,Mount Baker
2019-05,05,2019,201905,98133,"seattle, wa",,599475,0.0211,-0.0779,78,0.0263,1,28.5,0.295454545,1.85,68,0.0625,0,0,,,44,-0.1538,2.6667,45,0.1842,0.0227,384.4634985,0.018,0.0551,1450,0.0069,-0.1714,621862.7905,0.0177,-0.0366,123,0.0789,0.4819,0.576923077,0.0769,-0.5513,Northgate
2019-05,05,2019,201905,98121,"seattle, wa",*,773500,-0.0709,-0.116,82,-0.0238,1.1026,42,0.292307692,,44,0.1,0,0,,,20,-0.1667,1.5,53,0.1522,0.7667,836.3369569,-0.0191,-0.0078,1006,-0.0359,-0.1172,1119709.513,0.0529,-0.2126,135,0.0385,0.9565,0.646341463,0.0987,-0.1229,Belltown
2019-05,05,2019,201905,98119,"seattle, wa",*,899950,-0.0195,,66,0.2,,28,0.056603774,,48,0.7143,0.5,0,,,32,0.6,3,37,0.0571,0.3214,588.5192433,0.0147,0.0615,1565,-0.0224,-0.267,1150942.876,0.0185,-0.0315,103,0.1444,0.9434,0.560606061,-0.0758,-0.5594,Columbia City
2019-05,05,2019,201905,98103,"seattle, wa",,776975,-0.0189,-0.0287,95,0.1585,2.0645,27,0.255813953,2,76,-0.0952,0.1875,0,,,52,1.6,12,58,-0.0492,0.1373,534.1605953,-0.0011,0.0418,1427,4.00E-04,-0.094,844494.2425,-0.015,-0.0301,153,0.0699,0.8659,0.610526316,-0.1334,-1.0346,Greenlake
2019-05,05,2019,201905,98101,"seattle, wa",,798000,-0.0039,-0.4022,66,0.1,0.2453,51,0.619047619,-0.350318471,16,-0.3333,0,0,,,28,0.75,6,46,0.2105,0,814.7154734,-0.0189,-0.359,991,0.0211,-0.235,1434499.947,-0.0228,-0.2008,112,0.1429,0.1313,0.696969697,0.0636,-0.171,Downtown
2019-05,05,2019,201905,98115,"seattle, wa",,797475,0.0517,-0.0506,66,0.1579,0.7368,23.5,0,1.136363636,80,0.25,0.1111,0,,,28,0.4,6,51,-0.0192,-0.1053,484.9557254,-0.0022,0.034,1631,0.1326,-0.17,906328.0813,0.1285,-0.0746,117,0.0734,0.2316,0.772727273,-0.1396,-0.7273,Madrona
2019-04,04,2019,201904,98109,"seattle, wa",,595785.7143,-0.0075,-0.1922,72,0,1.5714,31,0.107142857,0.631578947,32,-0.1111,-0.1111,0,,,16,0,1,25,0.7857,0.1905,634.9654268,-0.0139,-0.1092,934.7142857,-0.0479,-0.2145,829224.7901,-4.00E-04,-0.4918,97,0.1279,0.9796,0.347222222,0.1528,-0.4028,Queen Anne
2019-04,04,2019,201904,98133,"seattle, wa",,587071.4286,-0.0208,-0.0784,76,0.1692,2.1667,22,-0.290322581,0.692307692,64,0.2308,0.2308,0,,,52,0.8571,12,38,0.2667,0.2258,377.6580152,0.0162,0.0418,1440,-0.071,-0.1504,611063.3169,-0.0031,-0.0821,114,0.2,1.0727,0.5,0.0385,-0.7917,Northgate
2019-04,04,2019,201904,98107,"seattle, wa",,742750,-0.0292,-0.1931,60,0.2245,5,22.5,0.40625,0.285714286,56,0.4,1.3333,0,,,20,1.5,,42,0.9091,0.9091,553.9290615,-0.0273,-0.0881,1380,-0.0319,-0.2053,809305.5128,-0.0268,-0.1619,102,0.4366,2.1875,0.7,0.251,-1.5,Ballard
2019-04,04,2019,201904,98117,"seattle, wa",*,679000,-0.106,,51,0.1591,0.7586,17.5,0.25,0.666666667,60,0.5,0.0714,0,-1,,8,1,,55,1.2917,0.4103,454.6884348,0.0047,-0.0127,1527,-0.0974,-0.2185,807850.5356,-0.0819,-0.1349,106,0.5588,0.5588,1.078431373,0.533,-0.2664,Alki Beach
2019-04,04,2019,201904,98188,"seattle, wa",,424900,-0.0327,-0.0713,14,-0.0667,-0.0667,32,1,0.20754717,8,0,-0.3333,0,,,0,,,18,0.5,0.2857,262.7915292,0.0075,0.1416,1370,-0.041,-0.2346,506169.9359,-0.0299,0.0085,32,0.1852,0.1034,1.285714286,0.4857,0.3524,Mount Baker
2019-04,04,2019,201904,98144,"seattle, wa",,730000,0.0069,-0.0869,59,0.1346,0.9667,22.5,-0.25,0.046511628,44,-0.1538,0.1,0,,,20,0.6667,,38,0.7273,0.1176,494.8761845,0.0116,-0.0356,1650,-0.0292,-0.0379,1320725.809,-0.0021,0.2474,97,0.3108,0.5156,0.644067797,0.221,-0.4893,Mount Baker
2019-04,04,2019,201904,98178,"seattle, wa",,592046.4286,0.0215,0.2531,44,0.0233,0.4194,27,0.125,0.173913043,36,-0.25,0.2857,0,,,12,0.5,2,15,0.5,-0.2857,291.7516472,0.0339,0.0722,2041.857143,5.00E-04,0.1471,615193.5371,0.0431,0.1534,59,0.1132,0.1346,0.340909091,0.1084,-0.3365,Mount Baker
2019-04,04,2019,201904,98118,"seattle, wa",,625142.8571,0.0451,0.0134,68,0.36,0.7895,28.5,-0.185714286,0.295454545,48,1.4,0,0,,,12,,0.5,27,0.4211,-0.3415,375.810662,0.0232,-0.0424,1844.5,-0.0189,0.025,937153.7639,0.0413,0.2026,95,0.3768,0.2025,0.397058824,0.0171,-0.6819,Columbia City
2019-04,04,2019,201904,98125,"seattle, wa",,673746.4286,-0.0289,0.0373,38,0.1875,1.2353,17.5,0.09375,-0.078947368,48,0,0.2,0,,,12,0.5,2,28,1.1538,0,381.5886119,-0.0174,-0.0586,1769.285714,-0.051,0.1955,796870.8112,-0.0848,0.0759,66,0.4667,0.4667,0.736842105,0.3306,-0.9102,Northgate
2019-04,04,2019,201904,98101,"seattle, wa",,801142.8571,-0.0184,-0.4236,60,0.2,0.2245,31.5,-0.4375,-0.452173913,24,0.2,1,0,,,16,1,3,38,0.027,-0.1163,830.3722138,-0.005,-0.3451,970.5,-0.0343,-0.2623,1468014.492,-0.0514,-0.2005,98,0.1264,0.0652,0.633333333,-0.1067,-0.2442,Downtown
2019-04,04,2019,201904,98166,"seattle, wa",,765285.7143,0.0975,0.1422,34,0.1333,0.4167,30.5,0.694444444,0.016666667,16,0,-0.4286,0,,,8,0,0,26,1,0.5294,328.2071219,0.0121,0.0834,2914.428571,0.0877,0.1384,1266028.738,0.09,0.2078,60,0.3953,0.4634,0.764705882,0.3314,0.0564,Mount Baker
2019-04,04,2019,201904,98102,"seattle, wa",,671571.4286,0.026,-0.2837,61,0,1.1034,27,0.8,0.2,44,0,0.2222,0,,,20,-0.1667,4,42,0.5,0.1667,680.8415619,0.0338,0.0363,1045,0.0347,-0.3241,1024525.541,0.1079,-0.3317,103,0.1573,0.5846,0.68852459,0.2295,-0.5529,Capital Hill
2019-04,04,2019,201904,98199,"seattle, wa",,994285.7143,-0.0293,-0.2462,52,0.0612,0.7931,28.5,0.78125,0.14,44,-0.1538,0.5714,0,,,8,1,0,38,1.2353,0.6522,497.7499283,-0.0279,0.0591,2280,-0.0817,-0.1508,1264248.792,-0.0992,-0.266,90,0.3636,0.7308,0.730769231,0.3838,-0.0623,Magnolia
